Fecha,Contrato,Usuario,Nodo Comercial Recepción,Descripción Nodo Comercial Recepción ,Nodo Comercial Entrega,Descripción Nodo Comercial Entrega,Zona de Tarifa de Inyección,Zona de Tarifa de Extracción,Cantidad Nominada Recepción (GJ/día),Cantidad Asignada Recepción (GJ/día),Cantidad Nominada Entrega (GJ/día),Cantidad Asignada Entrega (GJ/día), Gas en Exceso (GJ/día),Tarifa Exceso Firme (Pesos/GJ) ,Tarifa Uso Interrumpible (Pesos/GJ),Cargo Uso (Pesos),Cargo Gas en Exceso (Pesos),Total a facturar (Pesos)
05/01/2021,CENAGAS/A/100/18,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,3572.756,3572.756,3513,3781.935,0.00,1.419390,1.419390,0.00,0.00,0.00
05/01/2021,CENAGAS/B/100/19,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,915.309,915.309,900,900,0.00,17.087160,17.087160,0.00,0.00,0.00
05/01/2021,CENAGAS/A/900/17,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,61.021,61.021,60,0,0.00,3.667480,3.667480,0.00,0.00,0.00
05/01/2021,CENAGAS/A/500/17,NEG Natural,V061,RAMONES,N119,VREYES,Zona 3,Zona 5,0,0,0,0,0.00,13.713330,13.713330,0.00,0.00,0.00
05/01/2021,CENAGAS/A/200/18,Naturgy Servicios,V033,IMPTENNESSEE,N103,NORESTE,Zona 3,Zona 3,130.177,130.177,128,42.374,0.00,15.847040,15.847040,671.50,0.00,671.50
05/01/2021,CENAGAS/A/300/17,Enestas,V907,LAVENTA,N031,MORELIA2,Zona 8,Zona 6,1476.699,1476.699,1452,1596.907,0.00,17.087160,17.087160,27286.61,0.00,27286.61
05/01/2021,CENAGAS/B/200/19,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,3112.051,3112.051,3060,3805.702,0.00,17.087160,17.087160,65028.64,0.00,65028.64
05/01/2021,CENAGAS/B/600/17,Naturgy Servicios,V061,RAMONES,N101,BAJIO2,Zona 3,Zona 5,1118.711,1118.711,1100,6301.116,0.00,3.667480,3.667480,23109.22,0.00,23109.22
05/01/2021,CENAGAS/B/300/17,Enestas,V907,LAVENTA,N031,MORELIA2,Zona 8,Zona 6,1249.905,1249.905,1229,1679.898,0.00,17.087160,17.087160,28704.69,0.00,28704.69
05/01/2021,CENAGAS/A/700/18,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,976.33,976.33,960,937.683,0.00,15.847040,15.847040,14859.50,0.00,14859.50
05/01/2021,CENAGAS/A/900/18,Energía Infra,V030,GLORIADIOS,N128,EZAPATA2,Zona 1,Zona 5,5402.357,5402.357,5312,3931.318,0.00,13.713330,13.713330,53911.46,0.00,53911.46
05/01/2021,CENAGAS/B/700/18,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,2956.448,2956.448,2907,3295.024,0.00,13.713330,13.713330,45185.75,0.00,45185.75
05/01/2021,CENAGAS/A/400/18,Naturgy Servicios,V061,RAMONES,N046,RAMOSARIZPE3,Zona 3,Zona 2,1972.999,1972.999,1940,1940,0.00,3.667480,3.667480,0.00,0.00,0.00
05/01/2021,CENAGAS/A/400/18,Naturgy Servicios,V061,RAMONES,N046,RAMOSARIZPE3,Zona 3,Zona 2,2403.195,2403.195,2363,1972.611,0.00,3.667480,3.667480,7234.51,0.00,7234.51
05/01/2021,CENAGAS/B/800/18,NEG Natural,V061,RAMONES,N119,VREYES,Zona 3,Zona 5,1850.958,1850.958,1820,1679.374,0.00,15.847040,15.847040,26613.11,0.00,26613.11
05/01/2021,CENAGAS/B/900/17,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,1627.216,1627.216,1600,1484.394,0.00,3.667480,3.667480,0.00,0.00,0.00
05/01/2021,CENAGAS/B/400/18,Naturgy Servicios,V061,RAMONES,N046,RAMOSARIZPE3,Zona 3,Zona 2,1600.774,1600.774,1574,1574,0.00,3.667480,3.667480,0.00,0.00,0.00
05/01/2021,CENAGAS/A/100/17,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,0,0,0,0,0.00,1.333220,1.333220,0.00,0.00,0.00
05/01/2021,CENAGAS/A/600/18,Naturgy Servicios,V061,RAMONES,N101,BAJIO2,Zona 3,Zona 5,0,0,0,0,0.00,3.553100,3.553100,0.00,0.00,0.00
05/01/2021,CENAGAS/B/400/17,BP Energía México,V067,IMPENERGT,N037,BPPUEBLA,Zona 3,Zona 7,7924.542,7924.542,7792,5533.885,0.00,13.713330,13.713330,0.00,0.00,0.00
05/01/2021,CENAGAS/A/300/18,BP Energía México,V067,IMPENERGT,N054,BPTIZAYUCA,Zona 3,Zona 5,1090.235,1090.235,1072,1072,0.00,15.847040,15.847040,0.00,0.00,0.00
05/01/2021,CENAGAS/A/600/17,Naturgy Servicios,V061,RAMONES,N101,BAJIO2,Zona 3,Zona 5,2964.584,2964.584,2915,3000.849,0.00,13.713330,13.713330,0.00,0.00,0.00
05/01/2021,CENAGAS/A/700/17,Energía Infra,V030,GLORIADIOS,N128,EZAPATA2,Zona 1,Zona 5,1474.665,1474.665,1450,1261.36,0.00,3.667480,3.667480,0.00,0.00,0.00
05/01/2021,CENAGAS/A/200/19,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,8305.921,8305.921,8167,8167,165.42,17.087160,17.087160,0.00,2826.51,2826.51
05/01/2021,CENAGAS/A/400/17,BP Energía México,V067,IMPENERGT,N037,BPPUEBLA,Zona 3,Zona 7,2034.02,2034.02,2000,2733.764,733.76,17.087160,17.087160,0.00,12537.94,12537.94
05/01/2021,CENAGAS/A/800/17,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,1795.023,1795.023,1765,1318.136,0.00,4.566080,4.566080,0.00,0.00,0.00
05/01/2021,CENAGAS/A/100/19,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,8928.331,8928.331,8779,6497.185,0.00,13.713330,13.713330,0.00,0.00,0.00
05/01/2021,CENAGAS/A/800/18,NEG Natural,V061,RAMONES,N119,VREYES,Zona 3,Zona 5,5796.957,5796.957,5700,6460.831,0.00,13.713330,13.713330,0.00,0.00,0.00
05/01/2021,CENAGAS/B/300/18,BP Energía México,V067,IMPENERGT,N054,BPTIZAYUCA,Zona 3,Zona 5,410.872,410.872,404,404,0.00,3.667480,3.667480,0.00,0.00,0.00
05/01/2021,CENAGAS/B/700/18,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,691.567,691.567,680,680,0.47,15.847040,15.847040,0.00,7.38,7.38
05/01/2021,CENAGAS/B/100/17,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,2924.921,2863.778,2876,2876,7.00,7.876970,7.876970,0.00,55.14,55.14
06/01/2021,CENAGAS/A/500/18,Comisión Federal de Electricidad,V045,PEPMENDOZA,E168,CFESALAMANCACOG,Zona 7,Zona 6,0,0,0,0,0.00,1.419390,1.419390,0.00,0.00,0.00
06/01/2021,CENAGAS/A/100/18,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,3572.756,3572.756,3513,3520.495,0.00,1.419390,1.419390,0.00,0.00,0.00
06/01/2021,CENAGAS/B/100/19,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,915.309,915.309,900,900,0.00,17.087160,17.087160,0.00,0.00,0.00
06/01/2021,CENAGAS/A/900/17,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,61.021,33.022,60,294.831,0.00,3.667480,3.667480,1081.29,0.00,1081.29
06/01/2021,CENAGAS/A/500/17,NEG Natural,V061,RAMONES,N119,VREYES,Zona 3,Zona 5,74.242,30.105,73,0,0.00,13.713330,13.713330,0.00,0.00,0.00
06/01/2021,CENAGAS/A/200/18,Naturgy Servicios,V033,IMPTENNESSEE,N103,NORESTE,Zona 3,Zona 3,130.177,52.788,128,0,0.00,15.847040,15.847040,0.00,0.00,0.00
06/01/2021,CENAGAS/A/300/17,Enestas,V907,LAVENTA,N031,MORELIA2,Zona 8,Zona 6,1477.716,1477.716,1453,1384.607,0.00,17.087160,17.087160,23659.00,0.00,23659.00
06/01/2021,CENAGAS/B/200/19,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,3320.538,1796.935,3265,4007.381,0.00,17.087160,17.087160,68474.76,0.00,68474.76
06/01/2021,CENAGAS/B/600/17,Naturgy Servicios,V061,RAMONES,N101,BAJIO2,Zona 3,Zona 5,1118.711,453.646,1100,6535.219,0.00,3.667480,3.667480,23967.78,0.00,23967.78
06/01/2021,CENAGAS/B/300/17,Enestas,V907,LAVENTA,N031,MORELIA2,Zona 8,Zona 6,1249.905,506.846,1229,870.626,0.00,17.087160,17.087160,14876.53,0.00,14876.53
06/01/2021,CENAGAS/A/700/18,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,970.228,393.435,954,963.057,0.00,15.847040,15.847040,15261.60,0.00,15261.60
06/01/2021,CENAGAS/A/900/18,Energía Infra,V030,GLORIADIOS,N128,EZAPATA2,Zona 1,Zona 5,5402.357,2190.699,5312,1823.245,0.00,13.713330,13.713330,25002.76,0.00,25002.76
06/01/2021,CENAGAS/B/700/18,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,2956.448,1599.906,2907,1750.042,0.00,13.713330,13.713330,23998.90,0.00,23998.90
06/01/2021,CENAGAS/A/400/18,Naturgy Servicios,V061,RAMONES,N046,RAMOSARIZPE3,Zona 3,Zona 2,1972.999,1972.999,1940,1940,0.00,3.667480,3.667480,0.00,0.00,0.00
06/01/2021,CENAGAS/A/400/18,Naturgy Servicios,V061,RAMONES,N046,RAMOSARIZPE3,Zona 3,Zona 2,337.647,136.919,332,1872.173,0.00,3.667480,3.667480,6866.16,0.00,6866.16
06/01/2021,CENAGAS/B/800/18,NEG Natural,V061,RAMONES,N119,VREYES,Zona 3,Zona 5,1850.958,750.578,1820,1739.393,0.00,15.847040,15.847040,27564.23,0.00,27564.23
06/01/2021,CENAGAS/B/900/17,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,1627.216,1627.216,1600,1600,0.00,3.667480,3.667480,0.00,0.00,0.00
06/01/2021,CENAGAS/B/400/18,Naturgy Servicios,V061,RAMONES,N046,RAMOSARIZPE3,Zona 3,Zona 2,1600.774,1600.774,1574,1574,0.00,3.667480,3.667480,0.00,0.00,0.00
06/01/2021,CENAGAS/A/100/17,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,0,0,0,0,0.00,1.333220,1.333220,0.00,0.00,0.00
06/01/2021,CENAGAS/A/600/18,Naturgy Servicios,V061,RAMONES,N101,BAJIO2,Zona 3,Zona 5,0,0,0,0,0.00,3.553100,3.553100,0.00,0.00,0.00
06/01/2021,CENAGAS/B/400/17,BP Energía México,V067,IMPENERGT,N037,BPPUEBLA,Zona 3,Zona 7,7949.967,7949.967,7817,6264.63,0.00,13.713330,13.713330,0.00,0.00,0.00
06/01/2021,CENAGAS/A/300/18,BP Energía México,V067,IMPENERGT,N054,BPTIZAYUCA,Zona 3,Zona 5,1090.235,1090.235,1072,1032.286,0.00,15.847040,15.847040,0.00,0.00,0.00
06/01/2021,CENAGAS/A/600/17,Naturgy Servicios,V061,RAMONES,N101,BAJIO2,Zona 3,Zona 5,3101.881,3101.881,3050,3231.772,0.00,13.713330,13.713330,0.00,0.00,0.00
06/01/2021,CENAGAS/A/700/17,Energía Infra,V030,GLORIADIOS,N128,EZAPATA2,Zona 1,Zona 5,1474.665,1474.665,1450,1300.61,0.00,3.667480,3.667480,0.00,0.00,0.00
06/01/2021,CENAGAS/A/200/19,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,8143.199,8143.199,8007,8007,5.42,17.087160,17.087160,0.00,92.56,92.56
06/01/2021,CENAGAS/A/400/17,BP Energía México,V067,IMPENERGT,N037,BPPUEBLA,Zona 3,Zona 7,2034.02,2034.02,2000,3493.902,"1,493.90",17.087160,17.087160,0.00,25526.54,25526.54
06/01/2021,CENAGAS/A/800/17,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,1795.023,1795.023,1765,1708.931,0.00,4.566080,4.566080,0.00,0.00,0.00
06/01/2021,CENAGAS/A/100/19,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,8928.331,8928.331,8779,7430.752,0.00,13.713330,13.713330,0.00,0.00,0.00
06/01/2021,CENAGAS/A/800/18,NEG Natural,V061,RAMONES,N119,VREYES,Zona 3,Zona 5,5796.957,5796.957,5700,6340.946,0.00,13.713330,13.713330,0.00,0.00,0.00
06/01/2021,CENAGAS/B/300/18,BP Energía México,V067,IMPENERGT,N054,BPTIZAYUCA,Zona 3,Zona 5,410.872,410.872,404,404,0.00,3.667480,3.667480,0.00,0.00,0.00
06/01/2021,CENAGAS/B/700/18,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,691.567,691.567,680,680,0.00,15.847040,15.847040,0.00,0.00,0.00
06/01/2021,CENAGAS/B/100/17,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,2924.921,2824.467,2876,2876,7.00,7.876970,7.876970,0.00,55.14,55.14
07/01/2021,CENAGAS/A/500/18,Comisión Federal de Electricidad,V045,PEPMENDOZA,E168,CFESALAMANCACOG,Zona 7,Zona 6,0,0,0,0,0.00,1.419390,1.419390,0.00,0.00,0.00
07/01/2021,CENAGAS/A/100/18,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,3572.756,3572.756,3513,3672.144,0.00,1.419390,1.419390,0.00,0.00,0.00
07/01/2021,CENAGAS/B/100/19,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,915.309,915.309,900,900,0.00,17.087160,17.087160,0.00,0.00,0.00
07/01/2021,CENAGAS/A/900/17,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,61.021,61.021,60,331.464,0.00,3.667480,3.667480,1215.64,0.00,1215.64
07/01/2021,CENAGAS/A/500/17,NEG Natural,V061,RAMONES,N119,VREYES,Zona 3,Zona 5,174.926,174.926,172,0,0.00,13.713330,13.713330,0.00,0.00,0.00
07/01/2021,CENAGAS/A/200/18,Naturgy Servicios,V033,IMPTENNESSEE,N103,NORESTE,Zona 3,Zona 3,130.177,130.177,128,104.34,0.00,15.847040,15.847040,1653.48,0.00,1653.48
07/01/2021,CENAGAS/A/300/17,Enestas,V907,LAVENTA,N031,MORELIA2,Zona 8,Zona 6,1477.716,1477.716,1453,1578.081,0.00,17.087160,17.087160,26964.92,0.00,26964.92
07/01/2021,CENAGAS/B/200/19,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,3425.29,3425.29,3368,8645.85,0.00,17.087160,17.087160,147733.02,0.00,147733.02
07/01/2021,CENAGAS/B/600/17,Naturgy Servicios,V061,RAMONES,N101,BAJIO2,Zona 3,Zona 5,1118.711,1118.711,1100,6467.576,0.00,3.667480,3.667480,23719.71,0.00,23719.71
07/01/2021,CENAGAS/B/300/17,Enestas,V907,LAVENTA,N031,MORELIA2,Zona 8,Zona 6,1249.905,1249.905,1229,1620.183,0.00,17.087160,17.087160,27684.33,0.00,27684.33
07/01/2021,CENAGAS/A/700/18,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,981.415,981.415,965,1012.224,0.00,15.847040,15.847040,16040.75,0.00,16040.75
07/01/2021,CENAGAS/A/900/18,Energía Infra,V030,GLORIADIOS,N128,EZAPATA2,Zona 1,Zona 5,5403.374,5403.374,5313,3592.838,0.00,13.713330,13.713330,49269.77,0.00,49269.77
07/01/2021,CENAGAS/B/700/18,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,2952.38,2952.38,2903,3065.694,0.00,13.713330,13.713330,42040.87,0.00,42040.87
07/01/2021,CENAGAS/A/400/18,Naturgy Servicios,V061,RAMONES,N046,RAMOSARIZPE3,Zona 3,Zona 2,1972.999,1972.999,1940,1940,0.00,3.667480,3.667480,0.00,0.00,0.00
07/01/2021,CENAGAS/A/400/18,Naturgy Servicios,V061,RAMONES,N046,RAMOSARIZPE3,Zona 3,Zona 2,2403.195,2403.195,2363,1643.024,0.00,3.667480,3.667480,6025.76,0.00,6025.76
07/01/2021,CENAGAS/B/800/18,NEG Natural,V061,RAMONES,N119,VREYES,Zona 3,Zona 5,1850.958,1850.958,1820,1721.157,0.00,15.847040,15.847040,27275.24,0.00,27275.24
07/01/2021,CENAGAS/B/900/17,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,1627.216,1627.216,1600,1600,0.00,3.667480,3.667480,0.00,0.00,0.00
07/01/2021,CENAGAS/B/400/18,Naturgy Servicios,V061,RAMONES,N046,RAMOSARIZPE3,Zona 3,Zona 2,1600.774,1600.774,1574,1574,0.00,3.667480,3.667480,0.00,0.00,0.00
07/01/2021,CENAGAS/A/100/17,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,0,0,0,0,0.00,1.333220,1.333220,0.00,0.00,0.00
07/01/2021,CENAGAS/A/600/18,Naturgy Servicios,V061,RAMONES,N101,BAJIO2,Zona 3,Zona 5,0,0,0,0,0.00,3.553100,3.553100,0.00,0.00,0.00
07/01/2021,CENAGAS/B/400/17,BP Energía México,V067,IMPENERGT,N037,BPPUEBLA,Zona 3,Zona 7,7949.967,7949.967,7817,6060.805,0.00,13.713330,13.713330,0.00,0.00,0.00
07/01/2021,CENAGAS/A/300/18,BP Energía México,V067,IMPENERGT,N054,BPTIZAYUCA,Zona 3,Zona 5,1090.235,1090.235,1072,1072,0.00,15.847040,15.847040,0.00,0.00,0.00
07/01/2021,CENAGAS/A/600/17,Naturgy Servicios,V061,RAMONES,N101,BAJIO2,Zona 3,Zona 5,3101.881,3101.881,3050,3573.295,0.00,13.713330,13.713330,0.00,0.00,0.00
07/01/2021,CENAGAS/A/700/17,Energía Infra,V030,GLORIADIOS,N128,EZAPATA2,Zona 1,Zona 5,1474.665,1474.665,1450,1364.953,0.00,3.667480,3.667480,0.00,0.00,0.00
07/01/2021,CENAGAS/A/200/19,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,8143.199,8143.199,8007,8007,5.42,17.087160,17.087160,0.00,92.56,92.56
07/01/2021,CENAGAS/A/400/17,BP Energía México,V067,IMPENERGT,N037,BPPUEBLA,Zona 3,Zona 7,2034.02,2034.02,2000,2636.588,636.59,17.087160,17.087160,0.00,10877.48,10877.48
07/01/2021,CENAGAS/A/800/17,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,1795.023,1795.023,1765,1730.827,0.00,4.566080,4.566080,0.00,0.00,0.00
07/01/2021,CENAGAS/A/100/19,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,8928.331,8928.331,8779,5936.67,0.00,13.713330,13.713330,0.00,0.00,0.00
07/01/2021,CENAGAS/A/800/18,NEG Natural,V061,RAMONES,N119,VREYES,Zona 3,Zona 5,5796.957,5796.957,5700,6019.447,0.00,13.713330,13.713330,0.00,0.00,0.00
07/01/2021,CENAGAS/B/300/18,BP Energía México,V067,IMPENERGT,N054,BPTIZAYUCA,Zona 3,Zona 5,410.872,410.872,404,404,0.00,3.667480,3.667480,0.00,0.00,0.00
07/01/2021,CENAGAS/B/700/18,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,691.567,691.567,680,680,0.47,15.847040,15.847040,0.00,7.38,7.38
07/01/2021,CENAGAS/B/100/17,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,2924.921,2197.356,2876,2876,7.00,7.876970,7.876970,0.00,55.14,55.14
08/01/2021,CENAGAS/A/500/18,Comisión Federal de Electricidad,V045,PEPMENDOZA,E168,CFESALAMANCACOG,Zona 7,Zona 6,0,0,0,0,0.00,1.419390,1.419390,0.00,0.00,0.00
08/01/2021,CENAGAS/A/100/18,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,3572.756,3572.756,3513,3579.929,0.00,1.419390,1.419390,0.00,0.00,0.00
08/01/2021,CENAGAS/B/100/19,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,915.309,915.309,900,900,0.00,17.087160,17.087160,0.00,0.00,0.00
08/01/2021,CENAGAS/A/900/17,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,61.021,61.021,60,314.752,0.00,3.667480,3.667480,1154.35,0.00,1154.35
08/01/2021,CENAGAS/A/500/17,NEG Natural,V061,RAMONES,N119,VREYES,Zona 3,Zona 5,278.661,278.661,274,0,0.00,13.713330,13.713330,0.00,0.00,0.00
08/01/2021,CENAGAS/A/200/18,Naturgy Servicios,V033,IMPTENNESSEE,N103,NORESTE,Zona 3,Zona 3,130.177,130.177,128,205.729,0.00,15.847040,15.847040,3260.20,0.00,3260.20
08/01/2021,CENAGAS/A/300/17,Enestas,V907,LAVENTA,N031,MORELIA2,Zona 8,Zona 6,1477.716,1477.716,1453,1481.384,0.00,17.087160,17.087160,25312.65,0.00,25312.65
08/01/2021,CENAGAS/B/200/19,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,3431.392,3431.392,3374,4355.488,0.00,17.087160,17.087160,74422.92,0.00,74422.92
08/01/2021,CENAGAS/B/600/17,Naturgy Servicios,V061,RAMONES,N101,BAJIO2,Zona 3,Zona 5,1118.711,1118.711,1100,6008.506,0.00,3.667480,3.667480,22036.08,0.00,22036.08
08/01/2021,CENAGAS/B/300/17,Enestas,V907,LAVENTA,N031,MORELIA2,Zona 8,Zona 6,1249.905,1249.905,1229,1654.888,0.00,17.087160,17.087160,28277.34,0.00,28277.34
08/01/2021,CENAGAS/A/700/18,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,983.449,983.449,967,984.632,0.00,15.847040,15.847040,15603.50,0.00,15603.50
08/01/2021,CENAGAS/A/900/18,Energía Infra,V030,GLORIADIOS,N128,EZAPATA2,Zona 1,Zona 5,5471.514,5471.514,5380,3088.702,0.00,13.713330,13.713330,42356.39,0.00,42356.39
08/01/2021,CENAGAS/B/700/18,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,2833.39,2833.39,2786,2881.842,0.00,13.713330,13.713330,39519.65,0.00,39519.65
08/01/2021,CENAGAS/A/400/18,Naturgy Servicios,V061,RAMONES,N046,RAMOSARIZPE3,Zona 3,Zona 2,1972.999,1972.999,1940,1940,0.00,3.667480,3.667480,0.00,0.00,0.00
08/01/2021,CENAGAS/A/400/18,Naturgy Servicios,V061,RAMONES,N046,RAMOSARIZPE3,Zona 3,Zona 2,2403.195,2403.195,2363,2069.008,0.00,3.667480,3.667480,7588.05,0.00,7588.05
08/01/2021,CENAGAS/B/800/18,NEG Natural,V061,RAMONES,N119,VREYES,Zona 3,Zona 5,1850.958,1850.958,1820,1515.035,0.00,15.847040,15.847040,24008.82,0.00,24008.82
08/01/2021,CENAGAS/B/900/17,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,1627.216,1627.216,1600,1600,0.00,3.667480,3.667480,0.00,0.00,0.00
08/01/2021,CENAGAS/B/400/18,Naturgy Servicios,V061,RAMONES,N046,RAMOSARIZPE3,Zona 3,Zona 2,1600.774,1600.774,1574,1574,0.00,3.667480,3.667480,0.00,0.00,0.00
08/01/2021,CENAGAS/A/100/17,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,0,0,0,0,0.00,1.333220,1.333220,0.00,0.00,0.00
08/01/2021,CENAGAS/A/600/18,Naturgy Servicios,V061,RAMONES,N101,BAJIO2,Zona 3,Zona 5,0,0,0,0,0.00,3.553100,3.553100,0.00,0.00,0.00
08/01/2021,CENAGAS/B/400/17,BP Energía México,V067,IMPENERGT,N037,BPPUEBLA,Zona 3,Zona 7,7949.967,7949.967,7817,6144.861,0.00,13.713330,13.713330,0.00,0.00,0.00
08/01/2021,CENAGAS/A/300/18,BP Energía México,V067,IMPENERGT,N054,BPTIZAYUCA,Zona 3,Zona 5,1090.235,1090.235,1072,1072,0.00,15.847040,15.847040,0.00,0.00,0.00
08/01/2021,CENAGAS/A/600/17,Naturgy Servicios,V061,RAMONES,N101,BAJIO2,Zona 3,Zona 5,3100.863,3100.863,3049,3714.707,0.00,13.713330,13.713330,0.00,0.00,0.00
08/01/2021,CENAGAS/A/700/17,Energía Infra,V030,GLORIADIOS,N128,EZAPATA2,Zona 1,Zona 5,1474.665,1474.665,1450,1439.544,0.00,3.667480,3.667480,0.00,0.00,0.00
08/01/2021,CENAGAS/A/200/19,Naturgy Servicios,V033,IMPTENNESSEE,E076,VENTACARPIO,Zona 3,Zona 5,8144.216,8144.216,8008,8008,6.42,17.087160,17.087160,0.00,109.65,109.65
08/01/2021,CENAGAS/A/400/17,BP Energía México,V067,IMPENERGT,N037,BPPUEBLA,Zona 3,Zona 7,2034.02,2034.02,2000,2693.065,693.07,17.087160,17.087160,0.00,11842.51,11842.51
08/01/2021,CENAGAS/A/800/17,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,1795.023,1795.023,1765,1699.697,0.00,4.566080,4.566080,0.00,0.00,0.00
08/01/2021,CENAGAS/A/100/19,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,8928.331,8928.331,8779,5040.096,0.00,13.713330,13.713330,0.00,0.00,0.00
08/01/2021,CENAGAS/A/800/18,NEG Natural,V061,RAMONES,N119,VREYES,Zona 3,Zona 5,5796.957,5796.957,5700,5896.086,0.00,13.713330,13.713330,0.00,0.00,0.00
08/01/2021,CENAGAS/B/300/18,BP Energía México,V067,IMPENERGT,N054,BPTIZAYUCA,Zona 3,Zona 5,410.872,410.872,404,404,0.00,3.667480,3.667480,0.00,0.00,0.00
08/01/2021,CENAGAS/B/700/18,Energía Infra,V034,IMPTETCO,E063,SALTILLO,Zona 3,Zona 2,691.567,691.567,680,680,0.47,15.847040,15.847040,0.00,7.38,7.38
08/01/2021,CENAGAS/B/200/18,Naturgy Servicios,V033,IMPTENNESSEE,N103,NORESTE,Zona 3,Zona 3,2644.226,2644.226,2600,2649.535,0.00,10.096850,10.096850,26751.96,0.00,26751.96
08/01/2021,CENAGAS/B/600/18,Naturgy Servicios,V061,RAMONES,N101,BAJIO2,Zona 3,Zona 5,1156.34,1156.34,1137,1333.257,0.00,10.096850,10.096850,13461.70,0.00,13461.70
08/01/2021,CENAGAS/B/100/17,Pemex Transformación Industrial,V025,CACTUSNVOPMX,E095,AGUADULCE,Zona 8,Zona 8,2924.921,2465.444,2876,2876,7.00,7.876970,7.876970,0.00,55.14,55.14
